,title,house_type,address,house_age,floor_space,price,per_price
175,允將大有朝西南高樓視野戶,電梯大樓,台中市西屯區朝馬路,5,70.88,3080,43.45
176,愛敦閣七期景觀四房雙車位,電梯大樓,台中市西屯區惠中路一段,12,81.96,3280,40.02
177,愛敦閣七期高樓四房雙車位,電梯大樓,台中市西屯區惠中路一段,12,74.08,2980,40.23
178,七期綠園道典雅裝潢面廣場,電梯大樓,台中市西屯區市政北一路,15,108.24,4390,40.56
179,文華匯朝南２房平車,電梯大樓,台中市西屯區市政南一路,4,33.19,1550,46.7
180,國泰層峰悠活璞玉,電梯大樓,台中市西屯區惠中路一段,3,161.35,7988,49.51
181,七期秋紅谷高樓美景帝王戶,電梯大樓,台中市西屯區市政北六路,13,159.78,7500,46.94
182,ＶＲ七期聯聚怡和裝潢豪邸,電梯大樓,台中市西屯區市政北二路,13,120.31,5280,43.89
183,台中赫里翁臻愛美屋,電梯大樓,台中市西屯區環中路二段,4,44.88,1680,37.43
184,面秋紅谷美宅Ｂ１平車＊４,電梯大樓,台中市西屯區河南路三段,10,148.33,5988,40.37
185,台中帝寶２６Ｂ採光視野讚,電梯大樓,台中市西屯區臺灣大道三段,6,123.02,6288,51.11
186,七期歌劇院新日鐵制震豪邸,電梯大樓,台中市西屯區市政北六路,8,113.65,4588,40.37
187,回家讓公園當你最好的鄰居,電梯大樓,台中市西屯區青海路二段,9,84.21,3790,45.01
188,七期豪華經典雙車位,電梯大樓,台中市西屯區市政路,14,85.97,3280,38.15
189,聚合發天廈視野裝潢美屋,電梯大樓,台中市西屯區環中路三段,7,78.43,2980,38.0
190,太子莫內花園次頂樓美景,電梯大樓,台中市西屯區玉門路,6,116.42,4588,39.41
191,寶輝一品面歌劇院★誠可談,電梯大樓,台中市西屯區市政北六路,13,188.66,10288,54.53
192,寶輝世紀花園高樓雙車位,電梯大樓,台中市西屯區河南路三段,13,139.59,5666,40.59
193,府會園道★裝潢視野三車位,電梯大樓,台中市西屯區市政北一路,6,138.0,7680,55.65
194,高樓視野景觀美屋附車位,電梯大樓,台中市西屯區漢口路二段,27,50.6,1398,27.63
195,空屋世界之心絕美七期視野,電梯大樓,台中市西屯區文心路三段,13,29.48,968,32.84
196,ＶＲ龍寶晴臻邸Ｅ棟樹梢戶,電梯大樓,台中市西屯區美滿東３巷,9,161.54,5880,36.4
197,ＶＲ聯聚方庭高樓視野戶,電梯大樓,台中市西屯區市政路,12,138.85,6990,50.34
198,七期惠宇市政觀邸幸福宅,電梯大樓,台中市西屯區市政北三路,16,121.56,6380,52.48
199,國安國宅高樓美屋三房,電梯大樓,台中市西屯區玉門路,26,39.41,988,25.07
200,精美裝潢高樓視野兩房,電梯大樓,台中市西屯區環中路二段,4,32.04,1398,43.63
201,親家福星道帝王戶兩房平車,電梯大樓,台中市西屯區福吉街,0,33.96,1498,44.11
202,ＶＲ德鑫泰極裝潢美屋,電梯大樓,台中市西屯區惠中路一段,15,97.84,4600,47.02
203,市政捷運站旁高樓兩房平車,電梯大樓,台中市西屯區文心路三段,13,37.04,1368,36.93
204,中港一方裝潢４房雙平車位,電梯大樓,台中市西屯區臺灣大道三段,8,141.47,5188,36.67
205,惠文學區希望之城三房車位,電梯大樓,台中市西屯區惠文七街,24,38.82,1680,43.28
206,★市政文華Ａ１★視野四房,電梯大樓,台中市西屯區臺灣大道二段,10,90.2,3588,39.78
207,麥斯葳爾三房附車位,華廈,台中市西屯區大洲街,27,40.86,1280,31.33
208,總太觀心稀有高樓‧美視野,電梯大樓,台中市西屯區市政北一路,16,164.74,6980,42.37
209,寬闊視野裝潢四房雙車,電梯大樓,台中市西屯區福科一街,7,84.11,3880,46.13
210,ＶＲ白金漢宮溫馨美三房,電梯大樓,台中市西屯區寶慶街,22,36.95,1198,32.42
211,聯聚泰和Ｂ棟朝南歡迎鑑賞,電梯大樓,台中市西屯區市政北一路,5,137.43,7288,53.03
212,一總太東方帝國一,電梯大樓,台中市西屯區文心路二段,11,155.12,5380,34.68
213,寓上逢甲美一房一廳,電梯大樓,台中市西屯區西屯路二段,10,19.5,1050,53.85
214,特Ａ莫內花園四房雙平車,電梯大樓,台中市西屯區玉門路,6,107.16,4500,41.99
215,市政凱悅時尚美屋,電梯大樓,台中市西屯區文心路二段,15,19.59,838,42.78
216,公園第一排聯聚公園頂樓Ａ,電梯大樓,台中市西屯區市政北三路,17,101.72,5698,56.02
217,高樓層氣派美屋,電梯大樓,台中市西屯區福順路,25,54.28,1580,29.11
218,上城三房格局裝潢戶,電梯大樓,台中市西屯區臺灣大道三段,16,33.59,1468,43.7
219,國家一號高樓視野,電梯大樓,台中市西屯區市政路,8,113.81,4780,42.0
220,中科首選四房平車,電梯大樓,台中市西屯區西屯路三段,23,60.59,1850,30.53
221,中港一方七期視野,電梯大樓,台中市西屯區臺灣大道三段,8,88.68,2980,33.6
222,七期由鉅大謙典雅裝潢,電梯大樓,台中市西屯區市政北七路,12,86.06,5888,68.42
223,公園皇家３房平車,華廈,台中市西屯區寶慶街,22,54.36,1868,34.36
224,寶輝一品高樓視野豪邸,電梯大樓,台中市西屯區市政北六路,13,188.03,12380,65.84
225,觀市政視野兩房附雙平車位,電梯大樓,台中市西屯區西屯路二段,3,62.86,2980,47.41
226,VR交響曲七期高樓美屋,電梯大樓,台中市西屯區市政北一路,16,43.63,1980,45.38
227,大城仰雲精裝名品一房,電梯大樓,台中市西屯區福誠路,2,22.77,1300,57.09
228,鄉林皇居高樓大戶,電梯大樓,台中市西屯區臺灣大道三段,12,112.54,4188,37.21
229,赫里翁傳奇三房平車,電梯大樓,台中市西屯區環中路三段,5,47.76,1598,33.46
230,公園第一排聯聚公園頂樓Ｂ,電梯大樓,台中市西屯區市政北三路,17,111.22,6250,56.19
231,台中帝寶必看此戶,電梯大樓,台中市西屯區臺灣大道三段,6,132.67,6980,52.61
232,赫里翁傳奇高樓層視野１,電梯大樓,台中市西屯區環中路三段,5,47.76,1698,35.55
233,聯聚方庭這間視野很棒,電梯大樓,台中市西屯區市政路,12,128.9,6280,48.72
234,國家一號院高樓朝南裝潢戶,電梯大樓,台中市西屯區市政路,8,99.62,5530,55.51
235,瑞Ｃ高樓視野平面車位,電梯大樓,台中市西屯區福強街,28,57.27,1450,25.32
236,惠宇觀市政視野三房平車位,電梯大樓,台中市西屯區西屯路二段,3,54.59,2780,50.93
237,世界之心低總價高樓首選,電梯大樓,台中市西屯區文心路三段,13,24.42,868,35.54
238,直接預約！七期聯聚保和,電梯大樓,台中市西屯區市政路,6,166.96,8100,48.51
239,七期指標聯聚公園景觀戶,電梯大樓,台中市西屯區市政路,12,118.82,5600,47.13
240,上安國小高樓三房平車,電梯大樓,台中市西屯區至善路,29,37.46,1120,29.9
241,首選高樓裝潢戶精銳ＦＵＮ,電梯大樓,台中市西屯區寶慶街,1,39.58,2275,57.48
242,屋主誠售惠來河畔櫻花美宅,華廈,台中市西屯區櫻城五街,29,28.66,850,29.66
243,ＶＲ東方帝國高樓視野戶,電梯大樓,台中市西屯區文心路二段,11,160.16,5998,37.45
244,七期近十字園道明亮美高樓,電梯大樓,台中市西屯區市政北一路,12,135.95,5480,40.31
245,寶輝世紀花園Ｂ１棟裝潢戶,電梯大樓,台中市西屯區河南路三段,13,142.8,6500,45.52
246,東方帝國大器磅礡Ａ,電梯大樓,台中市西屯區文心路二段,11,149.08,5380,36.09
247,逢甲３＋１溫馨美屋,華廈,台中市西屯區寶慶街,30,40.81,1388,34.01
248,漢唐盛世兩房平面車位,電梯大樓,台中市西屯區逢甲路,30,38.36,1150,29.98
249,佳茂康朵逢甲青海商圈美屋,電梯大樓,台中市西屯區弘孝路,12,36.1,1460,40.44
250,七期綠園道由鉅建設帝王戶,電梯大樓,台中市西屯區市政北五路,17,165.69,9480,57.22
251,世界之心平車可看屋,電梯大樓,台中市西屯區文心路三段,13,32.75,1199,36.61
252,優‧惠來河畔兩房車位,電梯大樓,台中市西屯區櫻城三街,23,29.49,1480,50.19
253,文華匯美兩房平車,電梯大樓,台中市西屯區市政南一路,4,30.8,1550,50.32
254,逢甲兩房！快來看！,華廈,台中市西屯區寶慶街,30,18.57,580,31.23
255,中山國中前雙樓店,華廈,台中市西屯區寧夏路,33,41.53,1588,38.24
256,◎新接！近家樂福三房車位,電梯大樓,台中市西屯區上石路,26,52.04,1495,28.73
257,七期雲硯－毛胚附雙車位,電梯大樓,台中市西屯區市政北一路,7,81.28,3680,45.28
258,專任！中港禾田三房平車,電梯大樓,台中市西屯區上安路,24,43.85,1488,33.93
259,聯聚和平公園第一排未住過,電梯大樓,台中市西屯區府會園道,22,180.13,6680,37.08
260,聯聚雍和★歌劇院美視野,電梯大樓,台中市西屯區市政北七路,10,108.89,6280,57.67
261,陸府植森深入您心,電梯大樓,台中市西屯區市政南一路,4,87.02,4880,56.08
262,漢口商圈置產收租聖品美寓,公寓,台中市西屯區大弘街,35,28.66,688,24.01
263,七期雲硯高空視野美三十樓,電梯大樓,台中市西屯區市政北一路,7,80.78,4450,55.09
264,帝寶高樓面秋紅谷,電梯大樓,台中市西屯區臺灣大道三段,6,102.84,4680,45.51
265,龍寶四季臻邸‧稀有釋出,電梯大樓,台中市西屯區市政北二路,4,110.59,6600,59.68
266,中科稀有雲世紀美３房,電梯大樓,台中市西屯區西屯路三段,8,53.06,2388,45.01
267,VR雲硯質感裝潢,電梯大樓,台中市西屯區市政北一路,7,78.42,3888,49.58
268,近捷運文華高中三房平車位,華廈,台中市西屯區永昌街,29,38.48,1488,38.67
269,ＶＲ－ＭＹ勝美一房平車,電梯大樓,台中市西屯區青海路二段,2,30.74,1198,38.97
270,水湳優質便利三房平車,華廈,台中市西屯區中清西二街,27,55.12,1460,26.49
271,精銳音悅廳,電梯大樓,台中市西屯區市政北二路,7,111.66,4980,44.6
272,世界之匯高樓裝潢美屋,電梯大樓,台中市西屯區市政路,4,72.93,4980,68.28
273,正逢甲商圈低總價三房車位,華廈,台中市西屯區西屯路二段,28,41.33,1180,28.55
