,title,house_type,address,house_age,floor_space,price,per_price
3343,@南屯單元四漂亮面公園商地,未提供,台中市南屯區鎮安段,0,332.12,17200,51.79
3344,精密園區大城雪梨II期招財別墅,透天,台中市南屯區保安五街,15,60.7,2380,39.21
3345,大墩博識裝潢美四房屋,電梯大樓,台中市南屯區河南路四段,2,49.97,2600,52.03
3346,(M)藝術羅丹地下商場,未提供,台中市南屯區寶山三街,0,283.24,1988,7.02
3347,七期博識四房平車美屋釋出,電梯大樓,台中市南屯區河南路四段,0,49.97,2600,52.03
3348,三采市政天地,電梯大樓,台中市南屯區河南路四段,25,60.17,1950,32.41
3349,嶺東商圈透天穩定收租 一店十套,透天,台中市南屯區永春南路,14,77.53,2980,38.44
3350,豐樂公園旁優值地段建地,未提供,台中市南屯區豐功段,0,54.57,4638,84.99
3351,七期博克萊兩房附平面車位,電梯大樓,台中市南屯區大墩七街,1,30.01,1480,49.32
3352,興富發博克萊景觀美2房+平車,電梯大樓,台中市南屯區大墩七街,1,30.01,1480,49.32
3353,七期興富發博克萊兩房平車,電梯大樓,台中市南屯區大墩七街,1,30.01,1480,49.32
3354,南屯寶藏博克萊,電梯大樓,台中市南屯區大墩七街,0,30.01,1480,49.32
3355,七期博克萊視野戶平車,電梯大樓,台中市南屯區大墩七街,1,30.01,1480,49.32
3356,文心愛悅,電梯大樓,台中市南屯區文心南五路,0,34.35,1398,40.7
3357,完整9年國教唯一建地,未提供,台中市南屯區春社段,0,66.55,2500,37.57
3358,好市多Costco金店面,透天,台中市南屯區永春東路,28,96.95,4580,47.24
3359,單元二方正建地,未提供,台中市南屯區新富段,0,61.59,3980,64.62
3360,邊間大面寬金店面,電梯大樓,台中市南屯區文心南五路一段,13,62.24,3988,64.07
3361, 【嶺東科大旁學舍住二建地】,未提供,台中市南屯區春社段,0,66.55,2500,37.57
3362,#南屯透天,透天,台中市南屯區惠德街,40,66.46,3680,55.37
3363,萬和宮旁稀有透天釋出,透天,台中市南屯區萬安街,0,55.26,2298,41.59
3364,美術館國美晴空四房雙平車,電梯大樓,台中市南屯區大墩四街,14,106.91,3350,31.33
3365,海悅豪景大面寬金店面,電梯大樓,台中市南屯區大富街,0,128.79,6980,54.2
3366,世界花園三房平車,電梯大樓,台中市南屯區春安路,0,43.55,1488,34.17
3367,南屯#彩虹城#三房+B1平車,電梯大樓,台中市南屯區忠勇路,10,37.72,1280,33.93
3368,南屯寶藏博克萊,電梯大樓,台中市南屯區大墩七街,0,30.01,1480,49.32
3369,七期博克萊視野戶平車,電梯大樓,台中市南屯區大墩七街,1,30.01,1480,49.32
3370,文心愛悅,電梯大樓,台中市南屯區文心南五路,0,34.35,1398,40.7
3371,完整9年國教唯一建地,未提供,台中市南屯區春社段,0,66.55,2500,37.57
3372,好市多Costco金店面,透天,台中市南屯區永春東路,28,96.95,4580,47.24
3373,單元二方正建地,未提供,台中市南屯區新富段,0,61.59,3980,64.62
3374,邊間大面寬金店面,電梯大樓,台中市南屯區文心南五路一段,13,62.24,3988,64.07
3375, 【嶺東科大旁學舍住二建地】,未提供,台中市南屯區春社段,0,66.55,2500,37.57
3376,#南屯透天,透天,台中市南屯區惠德街,40,66.46,3680,55.37
3377,萬和宮旁稀有透天釋出,透天,台中市南屯區萬安街,0,55.26,2298,41.59
3378,美術館國美晴空四房雙平車,電梯大樓,台中市南屯區大墩四街,14,106.91,3350,31.33
3379,海悅豪景大面寬金店面,電梯大樓,台中市南屯區大富街,0,128.79,6980,54.2
3380,世界花園三房平車,電梯大樓,台中市南屯區春安路,0,43.55,1488,34.17
3381,南屯#彩虹城#三房+B1平車,電梯大樓,台中市南屯區忠勇路,10,37.72,1280,33.93
3382,南屯寶藏博克萊,電梯大樓,台中市南屯區大墩七街,0,30.01,1480,49.32
3383,七期博克萊視野戶平車,電梯大樓,台中市南屯區大墩七街,1,30.01,1480,49.32
3384,文心愛悅,電梯大樓,台中市南屯區文心南五路,0,34.35,1398,40.7
3385,完整9年國教唯一建地,未提供,台中市南屯區春社段,0,66.55,2500,37.57
3386,好市多Costco金店面,透天,台中市南屯區永春東路,28,96.95,4580,47.24
3387,單元二方正建地,未提供,台中市南屯區新富段,0,61.59,3980,64.62
3388,邊間大面寬金店面,電梯大樓,台中市南屯區文心南五路一段,13,62.24,3988,64.07
3389, 【嶺東科大旁學舍住二建地】,未提供,台中市南屯區春社段,0,66.55,2500,37.57
3390,#南屯透天,透天,台中市南屯區惠德街,40,66.46,3680,55.37
3391,萬和宮旁稀有透天釋出,透天,台中市南屯區萬安街,0,55.26,2298,41.59
3392,美術館國美晴空四房雙平車,電梯大樓,台中市南屯區大墩四街,14,106.91,3350,31.33
