,title,house_type,address,house_age,floor_space,price,per_price
1983,福上巷美套透天,未提供,台中市福上巷,51,20.09,1480,74.0
1984,寶輝一品裝潢高樓歌劇視野,華廈,台中市市政北六路,13,188.03,13158,69.99
1985,國泰層峰高樓層四面採光,華廈,台中市惠中路一段,3,160.29,9388,58.67
1986,聯聚雍和裝潢戶,華廈,台中市市政北七路,10,124.35,5980,48.23
1987,中港陽明可看屋帝王豪邸,未提供,台中市臺灣大道四段,9,205.92,8800,42.93
1988,台中帝寶２６Ｂ採光視野讚,華廈,台中市臺灣大道三段,6,123.02,6288,51.12
1989,珍愛逢甲雙套房6、7,華廈,台中市至善路,16,18.47,534,29.67
1990,珍愛逢甲2間套房3、5,華廈,台中市至善路,16,18.47,534,29.67
1991,文華捷運站低總價三房,華廈,台中市長安路,39,22.03,568,25.82
1992,中工三路鑽石店面,未提供,台中市中工三路,0,25.11,2480,99.2
1993,捷運G8站車庫透天,透天,台中市永昌二街,38,31.41,2280,73.55
1994,文華高中，雙捷運，透天,透天,台中市永昌二街,38,31.41,2280,73.55
1995,生活大師逢甲商圈唯美漂亮兩房,華廈,台中市上石北路,30,23.67,698,30.35
1996,水湳市場大3房美寓,公寓,台中市長安路二段,39,30.63,628,20.93
1997,台中新家舒適空間成家首選,華廈,台中市青海路二段,30,24.85,798,33.25
1998,水湳市場美3房,公寓,台中市長安路2段,39,30.63,628,20.93
1999,G8長安路全新整理美寓,公寓,台中市長安路2段,39,30.63,628,20.93
2000,低總價美寓,公寓,台中市長安路,37,29.15,638,22.0
2001,水湳低總價捷運美寓,公寓,台中市長安路二段,39,30.63,628,20.93
2002,長安美3房公寓小資首選,公寓,台中市長安路二段,39,30.63,628,20.93
2003,逢甲低總價兩房,華廈,台中市上石北,30,23.67,678,29.48
2004,逢甲低總價三間套房,未提供,台中市華夏巷,43,13.88,428,32.92
2005,西屯高投報收租5套房,公寓,台中市大有一街,36,33.74,778,23.58
2006,新都心優質商辦,未提供,台中市西屯路二段,29,57.15,1398,24.53
2007,近水湳震後透天,透天,台中市廣福路,15,70.09,1798,25.69
2008,清幽漂亮帝王墅,透天,台中市西林巷,8,107.29,3688,34.47
2009,近水樓台收租4套房,華廈,台中市至善路路,29,32.26,835,26.09
2010,赫里翁臻愛,華廈,台中市環中路2段,3,23.91,1036,45.04
2011,秋紅谷豪華兩房+車位,華廈,台中市環中路2段,3,23.91,1036,45.04
2012,市政101面老虎城小豪宅,華廈,台中市河南路3段,15,23.91,1199,52.13
2013,市政一號院A03-30,華廈,台中市政路,0,49.01,2598,53.02
2014,市政一號院A03-24,華廈,台中市政路,0,49.01,2590,52.86
2015,七期頂級裝潢美3房平車,華廈,台中市政北一路,7,74.67,4380,59.19
2016,七期稀有樓中樓視野露台戶,華廈,台中市惠中三街,15,85.46,4380,51.53
2017,七期市政101小豪宅附車位(專任),華廈,台中市河南路3段,15,21.67,1260,60.0
2018,潮尚居高樓層雙車位,華廈,台中市黎明路3段,0,51.91,2280,44.71
2019,逢甲麥當勞高投報健康宅,公寓,台中市逢甲路,43,30.74,1288,42.93
2020,景繡三房大平車,華廈,台中市一路,28,36.34,998,27.72
2021,天璽三4房三平車,華廈,台中市政北一路,15,108.24,4580,42.41
2022,七期傳奇百萬裝潢三房平車,華廈,台中市環中路3段,5,47.71,1630,34.68
2023,中科都計農地（４００坪）,未提供,台中市西平南巷,0,400.06,6000,15.0
2024,寶輝建設旁大角店,未提供,台中市福泰街,26,86.51,3188,37.07
2025,正青海路穩賺金店面,未提供,台中市青海路,28,66.98,2380,36.06
2026,中科收租6套房,華廈,台中市三十八路,29,58.56,988,17.03
2027,臺灣大道角間店王,未提供,台中市臺灣大道四段,28,255.62,4388,17.21
2028,七期國家劇院全新未住天韻豪宅,華廈,台中市政北一路,12,148.58,4200,28.38
2029,東海硯大四房雙平車,華廈,台中市臺灣大道四段,10,115.5,2980,25.91
2030,福科國中大四房大車位,華廈,台中市西屯路三段,31,57.57,1580,27.72
2031,親家河南道幸福居,華廈,台中市智惠街,0,21.34,998,47.52
2032,文華高中－綠意品味美四房,華廈,台中市河南東三街,30,55.01,1480,26.91
2033,文華高中裝潢四房平車,華廈,台中市河南東三街,30,55.01,1480,26.91
