,title,house_type,address,house_age,floor_space,price,per_price
787,七期興富發優雅3房平車,未提供,台中市南屯區河南路4段,2,45.18,2198,48.65
788,南屯老街社區稀有一樓釋出,未提供,台中市南屯區萬和路二段,29,41.21,1368,33.2
789,精密園區全新電梯三車豪墅,透天,台中市南屯區嶺東路,4,140.99,5880,41.71
790,五期2+1房休旅車位,未提供,台中市南屯區東興路2段,28,43.45,1220,28.08
791,南7期「博克萊8A2」全新大2房附平車,未提供,台中市南屯區大墩七街,1,32.21,1468,45.58
792,博識 小家庭首選3房平車,未提供,台中市南屯區河南路4段,2,45.18,2198,48.65
793,嶺東彩虹樓中樓,未提供,台中市南屯區嶺東南路,28,73.28,1380,18.83
794,藏馥電梯別墅,透天,台中市南屯區三厝街,11,99.85,4288,42.94
795,黎明太陽神三房車位,未提供,台中市南屯區黎明路2段,28,47.66,1498,31.43
796,八期登陽漱夏視野戶,未提供,台中市南屯區文心南三路,10,85.08,3566,41.91
797,嶺東臨路雙車透天,透天,台中市南屯區忠勇路,15,77.9,2980,38.25
798,南屯機能超好美三房視野戶,未提供,台中市南屯區南屯路2段,28,33.1,898,27.13
799,住有創世紀4房雙車,未提供,台中市南屯區向心南路,28,89.46,2888,32.28
800,單元二潤隆三房平車美屋,未提供,台中市南屯區龍富十二街,4,42.96,1648,38.36
801,五期大昌大四房平車美宅,未提供,台中市南屯區大昌街,32,94.77,2798,29.52
802,南7期【博克萊】全新大3房附平車,未提供,台中市南屯區大墩七街,1,42.72,1980,46.35
803,全友敦南七期景觀四房,未提供,台中市南屯區河南路四段,24,53.16,2180,41.01
804,單元3七級耐震電梯豪墅(A2戶),透天,台中市南屯區益昌六街,0,116.4,6888,59.18
805,捷運站旁精緻套房,未提供,台中市南屯區東興西街,30,18.9,418,22.12
806,博識百萬精裝視野三房平車,未提供,台中市南屯區河南路4段,2,45.18,2198,48.65
807,七期精銳臨路電梯豪墅,透天,台中市南屯區大墩十一街,15,102.6,7250,70.66
808,總太天匯最棒棟別,未提供,台中市南屯區惠文路,9,144.43,5680,39.33
809,八期大地坪孝親別墅,透天,台中市南屯區豐安街,18,82.66,5900,71.38
810,捷運站口旁3房車位,未提供,台中市南屯區大光街,30,33.87,1080,31.89
811,森林公園旁朝南透店,透天,台中市南屯區南屯區,27,60.09,3680,61.24
812,東興西街套房,未提供,台中市南屯區東興西街,30,12.1,368,30.41
813,董事長的家！單元二春水堂旁全新未住電梯別墅,透天,台中市南屯區新富二街,1,94.22,5500,58.37
814,好市多東興別墅,透天,台中市南屯區東興路2段,35,43.16,3580,82.95
815,七期名人硯樹海戶,未提供,台中市南屯區惠文路,9,148.7,5980,40.22
816,天與齊SRC鋼骨帝王視野戶,未提供,台中市南屯區公益路二段,9,184.26,5980,32.45
817,八期優質森詠四房雙車美廈,未提供,台中市南屯區文心路路1段,8,88.77,3680,41.46
818,由鉅八大家四房雙平車,未提供,台中市南屯區永春東路,28,62.92,1668,26.51
819,七期森林公園博克萊大露臺稀有釋出,未提供,台中市南屯區大墩七街,1,25.68,1600,62.31
820,八期大面寬超美別墅,透天,台中市南屯區向心南路,19,69.93,3680,52.62
821,鑫園21世紀2+1房,未提供,台中市南屯區東興路2段,28,27.7,980,35.38
822,文心南五房視野戶,未提供,台中市南屯區文心南二路,28,80.62,2480,30.76
823,文心森林公園旁四套房收租聖品,未提供,台中市南屯區東興東街,28,33.98,988,29.08
824,名人綠地大地坪花園別墅,透天,台中市南屯區向心南路,28,93.04,2580,27.73
825,文心秀泰捷運宅露臺戶,未提供,台中市南屯區文心南路,0,25.57,1558,60.93
826,正五期精品2+1房車位,未提供,台中市南屯區東興路2段,28,43.45,1220,28.08
827,大城仰望朝南美宅,未提供,台中市南屯區大墩十四街,7,84.05,3995,47.53
828,公益商圈邊間店墅,透天,台中市南屯區大聖街街,36,32.93,2680,81.38
829,七期興富發博克萊2房平車景觀戶,未提供,台中市南屯區大墩七街,1,30.0,1480,49.33
830,七期博克萊視野平車,未提供,台中市南屯區大墩七街,1,30.0,1480,49.33
831,單元二【精銳花千樹】全新邊間電梯雙車花園,透天,台中市南屯區新富一街,8,104.9,4980,47.47
832,五期公益商圈小資兩房+車位,未提供,台中市南屯區東興路三段,28,23.3,798,34.25
833,豐邑菁科2MAX高樓景觀兩房平車,未提供,台中市南屯區建功段,0,39.61,1288,32.52
834,東興商圈精華地段美二房車位,未提供,台中市南屯區東興路3段,28,23.3,798,34.25
835,潤隆三房平車視野戶,未提供,台中市南屯區龍富十二街,4,42.96,1648,38.36
836,黎明商圈全新整理2樓美寓,公寓,台中市南屯區南美街,40,22.06,698,31.64
837,七期博克萊/坐擁市政/會呼吸的，捷運景觀視野宅,未提供,台中市南屯區大墩七街,1,14.79,1480,100.07
838,單元二潤隆三房平車美廈,未提供,台中市南屯區龍富十二街,4,39.89,1488,37.3
839,黎明太陽神次頂樓3房+車位,未提供,台中市南屯區黎明路二段,28,47.67,1498,31.42
840,捷運南屯站5房花園戶,未提供,台中市南屯區文心南二路,28,80.62,2480,30.76
841,低總價~精緻三房視野戶,未提供,台中市南屯區寶山一街,28,29.86,788,26.39
842,嶺東精科全新滿租電梯透套,未提供,台中市南屯區保安五街,6,125.01,5980,47.84
843,單元二全新大地坪電梯別墅,透天,台中市南屯區龍富十八路,6,95.58,5880,61.52
844,大墩名門三房車位,未提供,台中市南屯區大墩六街,31,38.59,1180,30.58
845,黎明商圈精裝三房平車,未提供,台中市南屯區南屯路2段,8,44.06,1750,39.72
846,登陽豐之丘極美朝東小豪宅,未提供,台中市南屯區文心南路,0,37.03,1988,53.69
847,七期柏克萊二房平車高樓層視野美廈,未提供,台中市南屯區大墩七街,1,30.0,1480,49.33
848,惠文學區【順天首席】唯一釋出大3房平面車,未提供,台中市南屯區大業路,17,47.03,1958,41.63
849,東興樂章二房附車位,未提供,台中市南屯區東興路三段,28,23.3,798,34.25
850,公益商圈2房休旅車位,未提供,台中市南屯區東興路3段,28,23.3,798,34.25
851,博識四房平車視野戶,未提供,台中市南屯區河南路四段,2,49.97,2600,52.03
852,潤隆3房平車視野戶,未提供,台中市南屯區龍富十二街,4,42.96,1648,38.36
853,七期大墩名校4房平車美廈,未提供,台中市南屯區河南路四段,2,49.96,2198,44.0
854,單元三全新臨路電梯別墅可營登,透天,台中市南屯區益昌五街,8,96.91,5700,58.82
855,五期低總價二房,未提供,台中市南屯區大墩四街,30,26.03,760,29.2
856,海德堡庭園視野戶,未提供,台中市南屯區文心南二路,28,90.0,2780,30.89
857,東興商圈美裝潢二房–鑫園21世紀,未提供,台中市南屯區東興路2段,28,27.7,980,35.38
858,七期公園捷運博克萊,未提供,台中市南屯區大墩七街,1,29.52,1660,56.23
859,博克萊高樓小豪宅,未提供,台中市南屯區大墩七街,1,30.0,1480,49.33
860,專簽捷運站旁超值套房,未提供,台中市南屯區東興西街,30,11.97,298,24.9
861,黎明商圈全新2樓美寓,公寓,台中市南屯區南美街,40,22.06,698,31.64
862,南屯地段王透天,透天,台中市南屯區惠弘街,40,60.45,2680,44.33
863,惠宇上晴~高樓層4房雙平車,未提供,台中市南屯區向上路5段,6,78.44,2588,32.99
864,南7期【博克萊】最佳次頂樓全新大2房平車,未提供,台中市南屯區大墩七街,1,31.03,1680,54.14
865,捷運站旁溫馨邊間套房,未提供,台中市南屯區東興西街,30,18.75,500,26.67
866,五期蛋黃區三房車位,未提供,台中市南屯區大墩六街,31,38.59,1180,30.58
867,五期別墅,透天,台中市南屯區東興路二段,35,43.16,3580,82.95
868,【五期核心】雙主臥三車位,未提供,台中市南屯區公益路2段,9,99.91,3550,35.53
869,獨家米蘭花園3房雙平車,未提供,台中市南屯區春安二街,0,52.14,1498,28.73
870,天與齊帝王戶,未提供,台中市南屯區公益路2段,9,188.27,6600,35.06
871,五期精誠大地坪角店,透天,台中市南屯區精誠路,42,71.41,3780,52.93
